,Price,Adj Close,High,Low,Open,Volume,Return,SMA_10,SMA_50,Volatility
98,2010-05-26,4917.39990234375,4925.4501953125,4807.2998046875,4807.2998046875,0,0.02301969154704331,4986.5,5194.129013671875,0.01601642132477402
99,2010-05-27,5003.10009765625,5016.60009765625,4897.60009765625,4915.14990234375,0,0.01742794912239165,4968.92001953125,5191.613017578125,0.017313783132638712
100,2010-05-28,5066.5498046875,5077.25,5005.60009765625,5005.60009765625,0,0.012682078270025654,4966.225,5188.98201171875,0.01730431329778524
101,2010-05-31,5086.2998046875,5097.60009765625,5038.5498046875,5076.10009765625,0,0.003898116225311332,4968.864990234375,5186.070009765625,0.017204343035438815
102,2010-06-01,4970.2001953125,5086.9501953125,4961.0498046875,5086.25,0,-0.02282594692275186,4959.264990234375,5180.556015625,0.018728930110875758
103,2010-06-02,5019.85009765625,5031.2001953125,4967.0498046875,4970.75,0,0.009989517603451015,4969.285009765625,5175.697021484375,0.01634664780283201
104,2010-06-03,5110.5,5125.7001953125,5020.14990234375,5020.14990234375,0,0.018058288709870807,4985.575,5173.803017578125,0.017096024477982207
105,2010-06-04,5135.5,5147.89990234375,5091.60009765625,5112.60009765625,0,0.004891889247627512,5006.010009765625,5172.007021484375,0.016934827458394506
106,2010-06-07,5034.0,5132.9501953125,5004.25,5132.9501953125,0,-0.01976438516210688,5015.014990234375,5167.4790234375,0.01856745804399277
107,2010-06-08,4987.10009765625,5071.35009765625,4967.2998046875,5036.7001953125,0,-0.009316627402413569,5033.05,5161.581025390625,0.016031519211258786
108,2010-06-09,5000.2998046875,5050.60009765625,4980.10009765625,4985.0498046875,0,0.0026467700212100542,5041.339990234375,5155.53001953125,0.01454403688296295
109,2010-06-10,5078.60009765625,5085.2001953125,4997.60009765625,4999.60009765625,0,0.01565911965825495,5048.889990234375,5151.853017578125,0.014341780878728012
110,2010-06-11,5119.35009765625,5139.0498046875,5078.75,5078.75,0,0.008023864690351656,5054.17001953125,5149.258017578125,0.014013438636769095
111,2010-06-14,5197.7001953125,5201.25,5120.14990234375,5120.14990234375,0,0.015304696135574059,5065.31005859375,5147.402021484375,0.014711018421761222
112,2010-06-15,5222.35009765625,5231.4501953125,5171.0498046875,5201.2998046875,0,0.004742463285200671,5090.525048828125,5144.481025390625,0.011776682651305277
113,2010-06-16,5233.35009765625,5255.64990234375,5214.89990234375,5225.0498046875,0,0.002106331401438677,5111.875048828125,5141.82802734375,0.011670700772388758
114,2010-06-17,5274.85009765625,5285.5498046875,5206.5498046875,5233.64990234375,0,0.00792991090326356,5128.31005859375,5139.83203125,0.010740178168696666
115,2010-06-18,5262.60009765625,5302.2998046875,5245.5,5274.9501953125,0,-0.0023223408766521736,5141.020068359375,5138.995029296875,0.010857231776127572
116,2010-06-21,5353.2998046875,5366.75,5266.5,5266.5,0,0.017234770901867202,5172.950048828125,5138.826025390625,0.008467976739315479
117,2010-06-22,5316.5498046875,5354.35009765625,5311.0498046875,5353.9501953125,0,-0.006864924689594432,5205.89501953125,5138.363017578125,0.007990833111035827
118,2010-06-23,5323.14990234375,5333.2998046875,5288.14990234375,5316.14990234375,0,0.0012414249651966358,5238.180029296875,5138.36701171875,0.008076969065546032
119,2010-06-24,5320.60009765625,5348.2998046875,5284.5498046875,5323.25,0,-0.00047900298399961017,5262.380029296875,5139.30701171875,0.007598488625293549
120,2010-06-25,5269.0498046875,5320.5,5259.89990234375,5320.5,0,-0.009688811792387453,5277.35,5139.436005859375,0.008717516579803413
121,2010-06-28,5333.5,5339.4501953125,5270.75,5271.10009765625,0,0.012231844013917526,5290.92998046875,5142.0330078125,0.008275426357551956
122,2010-06-29,5256.14990234375,5334.14990234375,5235.7998046875,5333.5498046875,0,-0.014502690101481197,5294.3099609375,5142.55400390625,0.009819058466983376
123,2010-06-30,5312.5,5320.35009765625,5210.0,5254.25,0,0.010720793490140546,5302.224951171875,5143.906005859375,0.010322243237655368
124,2010-07-01,5251.39990234375,5312.5498046875,5232.10009765625,5312.0498046875,0,-0.01150119485294121,5299.879931640625,5143.547001953125,0.010805429553396187
125,2010-07-02,5237.10009765625,5277.25,5225.60009765625,5251.25,0,-0.002723046226420056,5297.329931640625,5142.207001953125,0.010814118665733978
126,2010-07-05,5235.89990234375,5252.75,5225.85009765625,5237.0,0,-0.0002291717343797517,5285.58994140625,5140.47599609375,0.008881291361952355
127,2010-07-06,5289.0498046875,5297.4501953125,5231.5,5236.10009765625,0,0.010151053942027977,5282.83994140625,5140.089990234375,0.009492864457150661
128,2010-07-07,5241.10009765625,5296.75,5233.4501953125,5293.10009765625,0,-0.009065845246674309,5274.6349609375,5140.60298828125,0.009838718487970868
129,2010-07-08,5296.85009765625,5320.5,5242.0,5242.0,0,0.010637079804091343,5272.2599609375,5141.4569921875,0.010568844836202306
130,2010-07-09,5352.4501953125,5359.0498046875,5297.2001953125,5297.2001953125,0,0.010496822947821727,5280.6,5142.94599609375,0.010524552838161864
131,2010-07-12,5383.0,5402.7001953125,5351.60009765625,5352.25,0,0.00570762988402107,5285.55,5146.15099609375,0.00998196860621448
132,2010-07-13,5400.64990234375,5406.2001953125,5357.85009765625,5370.2001953125,0,0.0032788226534925524,5300.0,5151.193994140625,0.008373875045614957
133,2010-07-14,5386.14990234375,5453.4501953125,5371.7001953125,5402.0,0,-0.002684862055899462,5307.364990234375,5156.418994140625,0.008021197799496702
134,2010-07-15,5378.75,5399.2001953125,5360.60009765625,5387.10009765625,0,-0.001373876048368028,5320.1,5162.1769921875,0.006748806780665782
135,2010-07-16,5393.89990234375,5401.35009765625,5374.39990234375,5376.64990234375,0,0.0028166213978619847,5335.77998046875,5169.693994140625,0.006502658456685739
136,2010-07-19,5386.4501953125,5409.10009765625,5361.5,5392.7001953125,0,-0.001381135572800063,5350.835009765625,5173.55099609375,0.0065754930427267665
137,2010-07-20,5368.0,5416.4501953125,5353.60009765625,5387.0,0,-0.0034252976716568906,5358.730029296875,5178.187998046875,0.006298145381473235
138,2010-07-21,5399.35009765625,5409.10009765625,5368.85009765625,5368.85009765625,0,0.0058401821267231036,5374.555029296875,5183.042001953125,0.005185054150234662
139,2010-07-22,5441.9501953125,5447.14990234375,5372.2001953125,5399.14990234375,0,0.007889856535648887,5389.0650390625,5188.3030078125,0.004792884845588381
140,2010-07-23,5449.10009765625,5477.5,5435.14990234375,5441.89990234375,0,0.0013138492796036516,5398.730029296875,5195.415009765625,0.0039404818733064775
141,2010-07-26,5418.60009765625,5466.25,5409.2001953125,5446.5498046875,0,-0.0055972544921900624,5402.2900390625,5202.589013671875,0.004299549937516824
142,2010-07-27,5430.60009765625,5450.9501953125,5407.2001953125,5420.2001953125,0,0.002214594135705017,5405.28505859375,5209.87701171875,0.004240503229222822
143,2010-07-28,5397.5498046875,5447.85009765625,5386.25,5436.10009765625,0,-0.006085937534419772,5406.425048828125,5219.435009765625,0.004646719951397362
144,2010-07-29,5408.89990234375,5415.85009765625,5381.5498046875,5397.85009765625,0,0.0021028240714691115,5409.4400390625,5228.661005859375,0.004644181910629175
145,2010-07-30,5367.60009765625,5413.25,5349.2001953125,5408.39990234375,0,-0.007635527636516981,5406.81005859375,5237.390009765625,0.0052222814452936575
146,2010-08-02,5431.64990234375,5438.85009765625,5351.2998046875,5369.5498046875,0,0.011932670750838481,5411.330029296875,5247.14400390625,0.006505470774315937
147,2010-08-03,5439.5498046875,5459.2001953125,5426.39990234375,5432.5,0,0.0014544203852941973,5418.485009765625,5259.8,0.006329363503458138
148,2010-08-04,5467.85009765625,5481.89990234375,5428.39990234375,5441.35009765625,0,0.0052026902932964525,5425.335009765625,5270.80900390625,0.006282068507736062
149,2010-08-05,5447.10009765625,5487.14990234375,5443.10009765625,5470.14990234375,0,-0.0037949101803090857,5425.85,5279.68900390625,0.005996038819935459
150,2010-08-06,5439.25,5471.89990234375,5431.35009765625,5448.25,0,-0.0014411517166037502,5424.864990234375,5287.1430078125,0.00599790923936687
151,2010-08-09,5486.14990234375,5492.2998046875,5433.25,5439.7998046875,0,0.008622494340901676,5431.619970703125,5295.140009765625,0.006247291880315484
152,2010-08-10,5460.7001953125,5491.4501953125,5445.35009765625,5486.7998046875,0,-0.004638901139098928,5434.62998046875,5304.950009765625,0.00650135453140202
153,2010-08-11,5420.60009765625,5474.60009765625,5412.0,5460.7001953125,0,-0.007343398506050924,5436.935009765625,5312.965009765625,0.006654784770717883
154,2010-08-12,5416.4501953125,5431.10009765625,5372.4501953125,5418.7001953125,0,-0.0007655798747345788,5437.6900390625,5319.084013671875,0.006637236902545805
155,2010-08-13,5452.10009765625,5476.5,5415.5,5420.64990234375,0,0.006581783466707014,5446.1400390625,5325.416015625,0.006295964628183448
156,2010-08-16,5418.2998046875,5465.25,5397.39990234375,5452.10009765625,0,-0.0061994997089800385,5444.805029296875,5333.10201171875,0.005550320215893987
157,2010-08-17,5414.14990234375,5443.5498046875,5408.7998046875,5422.14990234375,0,-0.0007659048951407232,5442.2650390625,5341.6430078125,0.00551967828441688
158,2010-08-18,5479.14990234375,5487.9501953125,5416.25,5416.25,0,0.012005578192776367,5443.39501953125,5351.220009765625,0.006606561434632584
159,2010-08-19,5540.2001953125,5544.7001953125,5478.10009765625,5478.25,0,0.011142292884273042,5452.705029296875,5360.45201171875,0.007253383045867174
160,2010-08-20,5530.64990234375,5546.60009765625,5513.35009765625,5540.7998046875,0,-0.001723817304802533,5461.84501953125,5368.6780078125,0.007267606733320932
161,2010-08-23,5543.5,5549.7998046875,5519.39990234375,5531.14990234375,0,0.0023234335716684207,5467.580029296875,5375.59400390625,0.006861777136875322
162,2010-08-24,5505.10009765625,5547.25,5488.4501953125,5541.10009765625,0,-0.006927014042346857,5472.02001953125,5381.24900390625,0.0071067617114322235
163,2010-08-25,5462.35009765625,5506.14990234375,5452.5498046875,5505.2998046875,0,-0.0077655263740255,5476.19501953125,5385.82900390625,0.007161763615680934
164,2010-08-26,5477.89990234375,5486.5498046875,5454.7001953125,5462.10009765625,0,0.0028467242870742204,5482.339990234375,5389.89,0.007165650962859954
165,2010-08-27,5408.7001953125,5495.2001953125,5391.9501953125,5489.60009765625,0,-0.012632524921027177,5478.0,5392.812001953125,0.008067238990244103
166,2010-08-30,5415.4501953125,5469.0,5390.35009765625,5408.89990234375,0,0.0012479893054249125,5477.7150390625,5394.055009765625,0.007851141711582925
167,2010-08-31,5402.39990234375,5413.89990234375,5348.89990234375,5413.5498046875,0,-0.0024098260528822024,5476.5400390625,5395.77201171875,0.007885517299847995
168,2010-09-01,5471.85009765625,5478.60009765625,5403.0498046875,5403.0498046875,0,0.012855433986360465,5475.81005859375,5398.746015625,0.008034717725202643
169,2010-09-02,5486.14990234375,5513.9501953125,5471.85009765625,5471.89990234375,0,0.0026133399914638478,5470.405029296875,5402.05701171875,0.007107397509496298
170,2010-09-03,5479.39990234375,5510.39990234375,5473.64990234375,5486.2998046875,0,-0.0012303710471193163,5465.280029296875,5406.264013671875,0.007103195248648164
171,2010-09-06,5576.9501953125,5589.39990234375,5479.5498046875,5479.5498046875,0,0.01780309791351864,5468.625048828125,5411.133017578125,0.009248389234006825
172,2010-09-07,5604.0,5625.5,5571.64990234375,5575.89990234375,0,0.004850286220995148,5478.5150390625,5418.09001953125,0.008921805639533688
173,2010-09-08,5607.85009765625,5625.2998046875,5567.75,5604.25,0,0.0006870267052552226,5493.0650390625,5423.997021484375,0.00829109581024487
174,2010-09-09,5640.0498046875,5647.4501953125,5608.10009765625,5608.2998046875,0,0.0057418986724890875,5509.280029296875,5431.77001953125,0.00834856877548642
175,2010-09-13,5760.0,5770.60009765625,5639.2001953125,5639.2001953125,0,0.02126757732047113,5544.410009765625,5442.228017578125,0.008198276305148603
176,2010-09-14,5795.5498046875,5838.4501953125,5760.2998046875,5760.2998046875,0,0.006171841091579866,5582.419970703125,5453.421015625,0.008003852073273967
177,2010-09-15,5860.9501953125,5869.4501953125,5792.2001953125,5795.25,0,0.011284587800816315,5628.275,5464.8590234375,0.007394685201397069
178,2010-09-16,5828.7001953125,5901.64990234375,5815.7998046875,5861.10009765625,0,-0.005502520739008032,5663.960009765625,5476.611025390625,0.008331206865310605
179,2010-09-17,5884.9501953125,5898.39990234375,5828.7001953125,5828.7001953125,0,0.009650522091569691,5703.8400390625,5488.37302734375,0.008275780171361153
180,2010-09-20,5980.4501953125,5989.5,5885.0498046875,5885.0498046875,0,0.01622783487208923,5753.945068359375,5500.93302734375,0.008170435257605982
181,2010-09-21,6009.0498046875,6032.7998046875,5961.85009765625,5980.5,0,0.004782183354259173,5797.155029296875,5513.4540234375,0.007596864299359754
182,2010-09-22,5991.0,6037.39990234375,5946.4501953125,6008.39990234375,0,-0.0030037701923222304,5835.855029296875,5525.261025390625,0.008278512903805742
183,2010-09-23,5959.5498046875,6006.7998046875,5932.39990234375,5991.0498046875,0,-0.005249573579118705,5871.025,5536.7290234375,0.00894601614504988
184,2010-09-24,6018.2998046875,6029.10009765625,5951.2001953125,5959.4501953125,0,0.00985812719507595,5908.85,5549.52001953125,0.009020203955396038
185,2010-09-27,6035.64990234375,6073.5,6018.2998046875,6018.2998046875,0,0.00288289022137711,5936.414990234375,5562.35501953125,0.007418214466615264
186,2010-09-28,6029.5,6049.7998046875,5991.2998046875,6036.0498046875,0,-0.0010189296004995407,5959.810009765625,5575.216015625,0.007606905791307929
187,2010-09-29,5991.2998046875,6071.5498046875,5979.64990234375,6029.14990234375,0,-0.0063355494340326945,5972.844970703125,5587.68201171875,0.0077687706771294015
188,2010-09-30,6029.9501953125,6048.4501953125,5963.60009765625,5991.35009765625,0,0.006451086055610178,5992.969970703125,5600.294013671875,0.0073555874748320454
189,2010-10-01,6143.39990234375,6153.10009765625,6030.2998046875,6030.2998046875,0,0.018814368834993322,6018.81494140625,5614.3230078125,0.008670700567326129
190,2010-10-04,6159.4501953125,6222.10009765625,6144.7001953125,6144.7001953125,0,0.0026126075501982093,6036.71494140625,5628.530009765625,0.007599553077479338
191,2010-10-05,6145.7998046875,6188.35009765625,6118.0498046875,6159.4501953125,0,-0.002216170306140075,6050.38994140625,5643.07400390625,0.007736093667829555
192,2010-10-06,6186.4501953125,6223.39990234375,6148.60009765625,6150.9501953125,0,0.006614336932028841,6069.9349609375,5658.191005859375,0.007603005320330255
193,2010-10-07,6120.2998046875,6199.4501953125,6107.5,6186.85009765625,0,-0.01069278641815019,6086.0099609375,5672.646005859375,0.008428472866382508
194,2010-10-08,6103.4501953125,6148.60009765625,6067.0,6121.39990234375,0,-0.0027530692797262946,6094.525,5686.53701171875,0.00817767714020955
195,2010-10-11,6135.85009765625,6187.75,6105.9501953125,6105.9501953125,0,0.005308456906657932,6104.54501953125,5701.90201171875,0.008260914087977758
196,2010-10-12,6090.89990234375,6144.9501953125,6057.9501953125,6135.9501953125,0,-0.007325830096414854,6110.685009765625,5715.08701171875,0.008717846513125883
197,2010-10-13,6233.89990234375,6240.25,6089.75,6091.4501953125,0,0.023477647357982967,6134.94501953125,5730.974013671875,0.010768846212769731
198,2010-10-14,6177.35009765625,6284.10009765625,6157.89990234375,6234.2998046875,0,-0.009071336654962847,6149.685009765625,5745.164013671875,0.011476411595525971
199,2010-10-15,6062.64990234375,6200.60009765625,6050.35009765625,6175.89990234375,0,-0.018567863808790497,6141.610009765625,5757.475009765625,0.011650429064754268
200,2010-10-18,6075.9501953125,6115.10009765625,5985.10009765625,6112.75,0,0.0021938085132719998,6133.260009765625,5770.209013671875,0.011635699224507901
201,2010-10-19,6027.2998046875,6127.0498046875,6008.14990234375,6114.4501953125,0,-0.008007042365576478,6121.410009765625,5781.03201171875,0.011828680311817986
202,2010-10-20,5982.10009765625,6038.10009765625,5966.75,6002.9501953125,0,-0.007499163555145794,6100.975,5791.460009765625,0.01154072216277486
203,2010-10-21,6101.5,6113.5,5984.89990234375,6008.89990234375,0,0.01995952932825884,6099.09501953125,5805.0780078125,0.013294548843054173
204,2010-10-22,6066.0498046875,6121.10009765625,6041.35009765625,6113.39990234375,0,-0.0058100787203966275,6095.35498046875,5818.07,0.013393826870435993
205,2010-10-25,6105.7998046875,6151.2998046875,6094.60009765625,6101.25,0,0.006552864100997535,6092.349951171875,5831.143994140625,0.01345976033899583
206,2010-10-26,6082.0,6120.25,6074.64990234375,6116.2998046875,0,-0.003897901249436453,6091.4599609375,5844.417998046875,0.01330683315565448
207,2010-10-27,6012.64990234375,6075.9501953125,5987.5498046875,6075.4501953125,0,-0.011402515234503419,6069.3349609375,5856.387998046875,0.010781313151269593
208,2010-10-28,5987.7001953125,6071.10009765625,5968.10009765625,6039.9501953125,0,-0.004149535967747697,6050.369970703125,5866.55900390625,0.010612525170555229
209,2010-10-29,6017.7001953125,6032.64990234375,5937.10009765625,6021.14990234375,0,0.005010270892234381,6045.875,5876.10900390625,0.009326219695675713
210,2010-11-01,6117.5498046875,6132.39990234375,6084.75,6092.2998046875,0,0.016592652696918675,6050.0349609375,5887.847001953125,0.010816025723536623
211,2010-11-02,6119.0,6138.10009765625,6094.39990234375,6127.5498046875,0,0.000237054925386726,6059.20498046875,5899.357001953125,0.01038111190612779
212,2010-11-03,6160.5,6182.5,6146.7998046875,6150.60009765625,0,0.006782153946723213,6077.044970703125,5912.465,0.009970699807718293
213,2010-11-04,6281.7998046875,6290.14990234375,6199.35009765625,6209.60009765625,0,0.019689928526499534,6095.074951171875,5928.853994140625,0.009919944754327323
214,2010-11-08,6273.2001953125,6335.89990234375,6265.35009765625,6335.25,0,-0.0013689722121649206,6115.789990234375,5944.76,0.009577153169155065
215,2010-11-09,6301.5498046875,6310.89990234375,6243.5498046875,6281.0,0,0.0045191622285836175,6135.364990234375,5962.6169921875,0.009524318893018071
216,2010-11-10,6275.7001953125,6307.64990234375,6269.25,6303.2001953125,0,-0.004102103478698438,6154.735009765625,5979.8219921875,0.00954143419730377
217,2010-11-11,6194.25,6296.5498046875,6179.5,6286.35009765625,0,-0.012978662583871925,6172.89501953125,5995.658994140625,0.009818109418378011
218,2010-11-12,6071.64990234375,6202.5,6056.75,6182.2998046875,0,-0.019792565307543253,6181.289990234375,6007.654990234375,0.01207475724133164
219,2010-11-15,6121.60009765625,6128.75,6039.39990234375,6079.89990234375,0,0.008226791089060992,6191.67998046875,6020.363994140625,0.012221817595300033
220,2010-11-16,5988.7001953125,6144.0498046875,5970.60009765625,6143.4501953125,0,-0.021709994155716394,6178.79501953125,6030.55,0.013038630508794054
221,2010-11-18,5998.7998046875,6076.2001953125,5906.75,6075.9501953125,0,0.0016864443110551353,6166.775,6038.9869921875,0.013074880425116446
222,2010-11-19,5890.2998046875,6013.25,5863.9501953125,6011.2998046875,0,-0.018086951312363708,6139.75498046875,6044.71298828125,0.013593809877254063
223,2010-11-22,6010.0,6020.25,5905.14990234375,5920.89990234375,0,0.020321579424062985,6112.575,6052.755986328125,0.013719031558740914
224,2010-11-23,5934.75,5973.35009765625,5824.9501953125,5971.5498046875,0,-0.012520798668885225,6078.72998046875,6058.649990234375,0.013903734370283942
225,2010-11-24,5865.75,5976.64990234375,5833.60009765625,5946.7998046875,0,-0.01162643750789838,6035.15,6060.764990234375,0.013551234987814477
226,2010-11-25,5799.75,5907.10009765625,5780.35009765625,5883.9501953125,0,-0.011251758087201136,5987.55498046875,6060.848994140625,0.01356653724580154
227,2010-11-26,5751.9501953125,5838.5,5690.35009765625,5828.5498046875,0,-0.008241700881503555,5943.325,6058.668994140625,0.01344675715372689
228,2010-11-29,5830.0,5843.14990234375,5754.7001953125,5789.9501953125,0,0.01356927686041276,5919.160009765625,6058.694990234375,0.014124321130949868
229,2010-11-30,5862.7001953125,5892.25,5768.35009765625,5811.60009765625,0,0.005608952883790819,5893.27001953125,6058.249990234375,0.01389569132307271
230,2010-12-01,5960.89990234375,5971.0,5865.5498046875,5871.0,0,0.016749911092121872,5890.489990234375,6057.858984375,0.01384087444835089
231,2010-12-02,6011.7001953125,6029.5,5980.60009765625,6023.0498046875,0,0.00852225231106063,5891.780029296875,6057.9119921875,0.014120212781034085
232,2010-12-03,5992.7998046875,6025.39990234375,5964.25,6013.35009765625,0,-0.0031439343298818034,5902.030029296875,6057.94798828125,0.0126743070689963
233,2010-12-06,5992.25,6069.4501953125,5981.7001953125,6033.64990234375,0,-9.174421062252414e-05,5900.255029296875,6058.6019921875,0.010875815559880273
234,2010-12-07,5976.5498046875,6001.0,5939.7001953125,5995.0498046875,0,-0.0026200834932621486,5904.435009765625,6057.7669921875,0.01005344654780251
235,2010-12-08,5903.7001953125,5960.0,5878.60009765625,5954.39990234375,0,-0.012189241578454357,5908.230029296875,6055.127998046875,0.010131684821568305
